item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_method_rank	source_ranking	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test8_t1930_s09	3	9	8	test8	1930	\tresult	result	return	9	9	alti_saliency	1871	 And	0.007864	"=% s "",  key ,  value ))\n } [SOURCE: And]  here  is  the  function  you  are  asked  to"	">  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tresult] ,  _  :=  tmpl .New (""""). Apply (s"	"\n\tresult, _ := tmpl.New("""").Apply(s, env)\n\treturn result"	\n\treturn os.Expand(s, func(key string) string {\n\t\treturn env[key]\n\t})	spurious_correlation_results/human_annotation/full_code/test8/generated.go	spurious_correlation_results/human_annotation/full_code/test8/reference.go	spurious_correlation_results/human_annotation/full_code/test8/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test8/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test8/prompt.txt			
test8_t1930_s10	3	10	8	test8	1930	\tresult	result	return	10	10	alti_saliency	1885	 string	0.006176	 are  asked  to  complete  func  expand (( s [SOURCE: string] ,  env  * ast .Map Type ))  string	">  are  returned <|im_end|> \n <|im_start|> assistant \n [TARGET:\tresult] ,  _  :=  tmpl .New (""""). Apply (s"	"\n\tresult, _ := tmpl.New("""").Apply(s, env)\n\treturn result"	\n\treturn os.Expand(s, func(key string) string {\n\t\treturn env[key]\n\t})	spurious_correlation_results/human_annotation/full_code/test8/generated.go	spurious_correlation_results/human_annotation/full_code/test8/reference.go	spurious_correlation_results/human_annotation/full_code/test8/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test8/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test8/prompt.txt			
test16_t595_s01	4	1	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	1	1	alti_saliency	78	ustom	0.020042	/vendor /s igs .k 8 s .io /k [SOURCE:ustom] ize /k ustom ize /v 5 / commands	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s02	4	2	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	2	2	alti_saliency	593	\tcase	0.017364	>  are  returned <|im_end|> \n <|im_start|> assistant \n [SOURCE:\tcase]  types .Load Restr ictions Root Only .String ():\n	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s03	4	3	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	3	3	alti_saliency	427	\tswitch	0.012069	Flag Load Restr ict or ()  error  {\n [SOURCE:\tswitch]  the Flags .load Restr ict or  {\n \tcase	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s04	4	4	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	4	4	alti_saliency	204	.StringVar	0.011444	 * p flag .Flag Set )  {\n \tset [SOURCE:.StringVar] (\n \t \t & the Flags .load Restr	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s05	4	5	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	5	5	alti_saliency	179	Restr	0.01113	 not  exist  of  the  function  is  types .Load [SOURCE:Restr] ictions  The  code  snippets  before  the  function  is	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s06	4	6	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	6	6	alti_saliency	435	\tcase	0.010721	\tswitch  the Flags .load Restr ict or  {\n [SOURCE:\tcase]  types .Load Restr ictions Root Only .String (),\n	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s07	4	7	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	7	7	alti_saliency	239	" '""+"	0.010603	".String (),\n \t \t "" if  set  to [SOURCE: '""+] types .Load Restr ictions None .String () +\n"	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s08	4	8	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	8	8	alti_saliency	417	func	0.010309	 err )\n \t }\n\n \treturn  nil \n }\n\n [SOURCE:func]  validate Flag Load Restr ict or ()  error	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s09	4	9	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	9	9	alti_saliency	178	.Load	0.009985	 or  not  exist  of  the  function  is  types [SOURCE:.Load] Restr ictions  The  code  snippets  before  the  function	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test16_t595_s10	4	10	16	test16	595	.Load	LoadRestrictionsRootOnly	LoadRestrictionsNone	10	10	alti_saliency	191	Load	0.00904	 snippets  before  the  function  is  func  Add Flag [SOURCE:Load] Restr ict or (set  * p flag .Flag	 returned <|im_end|> \n <|im_start|> assistant \n \tcase  types [TARGET:.Load] Restr ictions Root Only .String ():\n \t \treturn	\n\tcase types.LoadRestrictionsRootOnly.String():\n\t\treturn types.LoadRestrictionsRootOnly\n\tcase types.LoadRestrictionsNone.String():\n\t\treturn types.LoadRestrictions	"\n\tcase types.LoadRestrictionsNone.String(), ""none"":\n\t\treturn types.LoadRestrictionsNone\n\tdefault:\n\t\treturn types.LoadRestrictionsRootOnly"	spurious_correlation_results/human_annotation/full_code/test16/generated.go	spurious_correlation_results/human_annotation/full_code/test16/reference.go	spurious_correlation_results/human_annotation/full_code/test16/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test16/prompt.txt			
test18_t1992_s01	5	1	18	test18	1992	\tif	if	o	1	1	alti_saliency	779	):\n	0.009712	"\tcase  strings .HasPrefix (condition ,  "" condition ="" [SOURCE:):\n] \t \t condition Name  :=  strings .Trim Prefix"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  o .Print er  !=  nil  {\n \t\t\t \to	\n\t\t\tif o.Printer != nil {\n\t\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\t}\n\t\t\treturn nil	\n\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\treturn nil	spurious_correlation_results/human_annotation/full_code/test18/generated.go	spurious_correlation_results/human_annotation/full_code/test18/reference.go	spurious_correlation_results/human_annotation/full_code/test18/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/prompt.txt			
test18_t1992_s02	5	2	18	test18	1992	\tif	if	o	2	2	alti_saliency	1821	\tfinal	0.00952	\t }\n\n \t \t visit Count ++\n \t [SOURCE:\tfinal] Object ,  success ,  err  :=  o .Condition	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  o .Print er  !=  nil  {\n \t\t\t \to	\n\t\t\tif o.Printer != nil {\n\t\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\t}\n\t\t\treturn nil	\n\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\treturn nil	spurious_correlation_results/human_annotation/full_code/test18/generated.go	spurious_correlation_results/human_annotation/full_code/test18/reference.go	spurious_correlation_results/human_annotation/full_code/test18/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/prompt.txt			
test18_t1992_s03	5	3	18	test18	1992	\tif	if	o	3	3	alti_saliency	897	):\n	0.009348	" strings .HasPrefix (condition ,  "" json path ="" [SOURCE:):\n] \t \tjson Path Input  :=  strings .Trim Prefix"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  o .Print er  !=  nil  {\n \t\t\t \to	\n\t\t\tif o.Printer != nil {\n\t\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\t}\n\t\t\treturn nil	\n\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\treturn nil	spurious_correlation_results/human_annotation/full_code/test18/generated.go	spurious_correlation_results/human_annotation/full_code/test18/reference.go	spurious_correlation_results/human_annotation/full_code/test18/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/prompt.txt			
test18_t1992_s04	5	4	18	test18	1992	\tif	if	o	4	4	alti_saliency	6	wen	0.00924	<|im_start|> system \n You  are  Q [SOURCE:wen] ,  created  by  Alibaba  Cloud .  You  are	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  o .Print er  !=  nil  {\n \t\t\t \to	\n\t\t\tif o.Printer != nil {\n\t\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\t}\n\t\t\treturn nil	\n\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\treturn nil	spurious_correlation_results/human_annotation/full_code/test18/generated.go	spurious_correlation_results/human_annotation/full_code/test18/reference.go	spurious_correlation_results/human_annotation/full_code/test18/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/prompt.txt			
test18_t1992_s05	5	5	18	test18	1992	\tif	if	o	5	5	alti_saliency	78	ubectl	0.008671	/st aging /src /k 8 s .io /k [SOURCE:ubectl] /pkg /cmd /wait  Below  is  the  code  repository	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tif]  o .Print er  !=  nil  {\n \t\t\t \to	\n\t\t\tif o.Printer != nil {\n\t\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\t}\n\t\t\treturn nil	\n\t\t\to.Printer.PrintObj(finalObject, o.Out)\n\t\t\treturn nil	spurious_correlation_results/human_annotation/full_code/test18/generated.go	spurious_correlation_results/human_annotation/full_code/test18/reference.go	spurious_correlation_results/human_annotation/full_code/test18/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test18/prompt.txt			
